"item_id","item_type","source_surface","source_path","display_name","carril","status","owner_agent","reviewer_agent","requires_live","requires_secret","requires_mcp","requires_openai","requires_data_analytics","gate_required","runner_or_command","validator","evidence","rollback","stop_condition","notes"
"chatgpt-global:design-kpis","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\data-analytics\0.1.41-cf2b8b6c00d3\skills\design-kpis\SKILL.md","design-kpis","DATA_ANALYTICS","PLUGIN_CACHE_REFERENCE","faraday.integration_guard","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Design KPI frameworks, set targets, and develop measurement plans that help teams make product or business decisions. Use when success metrics, drivers, guardrails, targets, or measurement approach need to be defined or improved. Use $metric-diagnostics when the task is to explain why an existing metric moved."
"chatgpt-global:design-qa","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\product-design\0.1.46\skills\design-qa\SKILL.md","design-qa","UNKNOWN","PLUGIN_CACHE_REFERENCE","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Internal prototype QA helper. Use only after a Product Design prototype, URL-to-code build, or image-to-code build has a source visual target and a rendered implementation to compare before handoff. Do not use for broad UX critique, design critique, product audits, or flow reviews; route those user-facing requests to audit."
"chatgpt-global:gather-business-context","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\data-analytics\0.1.41-cf2b8b6c00d3\skills\gather-business-context\SKILL.md","gather-business-context","DATA_ANALYTICS","PLUGIN_CACHE_REFERENCE","faraday.integration_guard","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Gather business context from connected or provided sources so downstream analysis starts with the right framing. Use before deeper analysis when an analytical question depends on context the prompt does not provide, for example to understand what a metric means, how the work is defined, what changed recently, or which sources should be checked."
"chatgpt-global:get-context","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\product-design\0.1.46\skills\get-context\SKILL.md","get-context","UNKNOWN","PLUGIN_CACHE_REFERENCE","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Mandatory design-brief gate for Product Design build and design workflows. Use before ideation, prototyping, image-to-code builds, redesigns, or product UI work to clarify missing product, visual, and interactivity context or play back the supplied brief before proceeding."
"chatgpt-global:gh-address-comments","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\github\0.1.2\skills\gh-address-comments\SKILL.md","gh-address-comments","REPO_RECOVERY","PLUGIN_CACHE_REFERENCE","rey.repo_cartographer","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Address actionable GitHub pull request review feedback. Use when the user wants to inspect unresolved review threads, requested changes, or inline review comments on a PR, then implement selected fixes. Use the GitHub app for PR metadata and flat comment reads, and use the bundled GraphQL script via `gh` whenever thread-level state, resolution status, or inline review context matters."
"chatgpt-global:gh-fix-ci","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\github\0.1.2\skills\gh-fix-ci\SKILL.md","gh-fix-ci","REPO_RECOVERY","PLUGIN_CACHE_REFERENCE","rey.repo_cartographer","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when a user asks to debug or fix failing GitHub PR checks that run in GitHub Actions. Use the GitHub app from this plugin for PR metadata and patch context, and use `gh` for Actions check and log inspection before implementing any approved fix."
"chatgpt-global:github","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\github\0.1.2\skills\github\SKILL.md","github","REPO_RECOVERY","ON_DEMAND_GATED","rey.repo_cartographer","court.sdu_gate","true","false","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Triage and orient GitHub repository, pull request, and issue work through the connected GitHub app. Use when the user asks for general GitHub help, wants PR or issue summaries, or needs repository context before choosing a more specific GitHub workflow."
"chatgpt-global:gmail","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\gmail\0.1.2\skills\gmail\SKILL.md","gmail","SHAREPOINT_GUARD","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Manage Gmail inbox triage, mailbox search, thread summaries, action extraction, reply drafting, and email forwarding through connected Gmail data. Use when the user wants to inspect a mailbox or thread, search email with Gmail query syntax, summarize messages, extract decisions and follow-ups, prepare replies or forwarded messages, or organize messages with explicit confirmation before send, archive, delete, or label actions."
"chatgpt-global:gmail-inbox-triage","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\gmail\0.1.2\skills\gmail-inbox-triage\SKILL.md","gmail-inbox-triage","SHAREPOINT_GUARD","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Triage a Gmail inbox into actionable buckets such as urgent, needs reply soon, waiting, and FYI using connected Gmail data. Use when the user asks to triage the inbox, rank what needs attention, find what still needs a reply, or separate important mail from noise."
"chatgpt-global:google-calendar","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\google-calendar\1.2.2\skills\google-calendar\SKILL.md","google-calendar","SHAREPOINT_GUARD","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Manage scheduling and conflicts in connected Google Calendar data. Use when the user wants to inspect calendars, compare availability, review conflicts, find a meeting room, review event notes or attachments, add or adjust reminders, place temporary holds, or draft exact create, update, reschedule, or cancel changes with timezone-aware details."
"chatgpt-global:google-calendar-daily-brief","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\google-calendar\1.2.2\skills\google-calendar-daily-brief\SKILL.md","google-calendar-daily-brief","SHAREPOINT_GUARD","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build polished one-day Google Calendar briefs. Use when the user asks for today, tomorrow, or a specific date summary with an agenda, conflict flags, free windows, remaining-meeting readouts, or a calendar brief, and the Google Calendar connector is available."
"chatgpt-global:google-calendar-free-up-time","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\google-calendar\1.2.2\skills\google-calendar-free-up-time\SKILL.md","google-calendar-free-up-time","SHAREPOINT_GUARD","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Find ways to open up meaningful free time in a connected Google Calendar. Use when the user wants to clear up their day, make room for focus time, create a longer uninterrupted block, or see the smallest set of calendar changes that would give time back."
"chatgpt-global:google-calendar-group-scheduler","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\google-calendar\1.2.2\skills\google-calendar-group-scheduler\SKILL.md","google-calendar-group-scheduler","SHAREPOINT_GUARD","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Find and rank good meeting times for multiple people using connected Google Calendar data. Use when the user wants to schedule a group meeting, compare candidate slots across several attendees, find the best compromise time, or add a room check after narrowing the attendee-compatible options."
"chatgpt-global:google-calendar-meeting-prep","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\google-calendar\1.2.2\skills\google-calendar-meeting-prep\SKILL.md","google-calendar-meeting-prep","SHAREPOINT_GUARD","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build a practical meeting prep brief from a connected Google Calendar event and its nearby context. Use when the user wants to prepare for an upcoming meeting, understand what to read beforehand, pull in linked notes or docs, or get a concise brief on what the meeting appears to require."
"chatgpt-global:google-docs","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\google-drive\0.1.6\skills\google-docs\SKILL.md","google-docs","SHAREPOINT_GUARD","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Connector-first Google Docs creation and editing in local Codex plugin sessions, with direct native create and batchUpdate workflows for simple docs, DOCX-first import for polished deliverables, target-document checks, smart chip and building-block reconstruction, connector-readback verification, and reference routing for formatting, citations, tables, and write-safety."
"chatgpt-global:google-drive","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\google-drive\0.1.6\skills\google-drive\SKILL.md","google-drive","SHAREPOINT_GUARD","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use connected Google Drive as the single entrypoint for Drive, Docs, Sheets, and Slides work. Use when the user wants to find, fetch, organize, share, export, copy, or delete Drive files, or summarize and edit Google Docs, Google Sheets, and Google Slides through one unified Google Drive plugin."
"chatgpt-global:google-drive-comments","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\google-drive\0.1.6\skills\google-drive-comments\SKILL.md","google-drive-comments","SHAREPOINT_GUARD","ON_DEMAND_GATED","anubis.frontier_guardian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Write, reply to, and resolve Google Drive comments on Docs, Sheets, Slides, and Drive files with evidence-backed location context. Use when the user asks to leave comments, review a file with comments, respond to comment threads, or resolve Drive comments."
"chatgpt-global:google-sheets","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\chatgpt-global\google-drive\0.1.6\skills\google-sheets\SKILL.md","google-sheets","SHAREPOINT_GUARD","PLUGIN_CACHE_REFERENCE","anubis.frontier_guardian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Analyze and edit connected Google Sheets with range precision. Use when the user wants to create Google Sheets, find a spreadsheet, inspect tabs or ranges, search rows, plan formulas, create or repair charts, clean or restructure tables, write concise summaries, or make explicit cell-range updates."
