"path","root","extension","size_bytes","git_state","read_state","file_kind","theme_primary","theme_secondary","sdu_agent_owner","version_wave","gate_id","target_repo","surface","status_detected","live_boundary","owner_required","rollback_required","postcheck_required","canonical_role","reconciliation_decision","next_action","notes"
"operativa/archive/legacy-root/20260615/ACTA_CONSTITUTIVA_CIERRE_20260615_20260616.md","operativa",".md","8509","TRACKED_CLEAN","CONTENT_SCANNED","ACTA","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;multirepo;inventory","Anubis","0.1.x","","","GitHub","","LOCAL_OR_UNSPECIFIED","true","true","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/ACTA_CORTE_EJECUTORA_20260615.md","operativa",".md","1318","TRACKED_CLEAN","CONTENT_SCANNED","ACTA","dataverse","agents","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","true","true","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/ACTA_DATAVERSE_SEGUNDA_PASADA_20260615.md","operativa",".md","1356","TRACKED_CLEAN","CONTENT_SCANNED","ACTA","dataverse","workbook;inventory","Anubis","0.1.x","","","Dataverse","PASS","LOCAL_OR_UNSPECIFIED","true","false","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260618/ACTA_DIA_CORTE_EJECUTORA_20260618.md","operativa",".md","4041","TRACKED_CLEAN","CONTENT_SCANNED","ACTA","dataverse","microsoft;sdu-runtime;codex;workbook;agents;security-boundary","Anubis","0.1.x","","","Dataverse","PASS","LOCAL_OR_UNSPECIFIED","false","true","true","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/ACTA_DIAGNOSTICO_LIMPIEZA_PC_20260615.md","operativa",".md","2626","TRACKED_CLEAN","CONTENT_SCANNED","ACTA","microsoft","codex","Thot","0.4.x","","","Microsoft","PASS","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/ACTA_REMANENTE_SUPERFICIES_20260615.md","operativa",".md","1033","TRACKED_CLEAN","CONTENT_SCANNED","ACTA","github","dataverse;microsoft;workbook;agents;security-boundary;inventory","Anubis","0.1.x","","universo-rey/projec-cdx.git","GitHub","","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/ACTA_REPOS_SURFACE_GITHUB_20260615.md","operativa",".md","851","TRACKED_CLEAN","CONTENT_SCANNED","ACTA","github","dataverse;microsoft;codex;agents;inventory","Thot","0.1.x","","universo-rey/codex-root","GitHub","","LOCAL_OR_UNSPECIFIED","false","false","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/ACTA_SEMAFORO_VERDE_HISTORICOS_20260615.md","operativa",".md","3957","TRACKED_CLEAN","CONTENT_SCANNED","ACTA","github","dataverse;microsoft;codex;workbook;agents;security-boundary;inventory","Anubis","0.1.x","","","GitHub","PASS","LOCAL_OR_UNSPECIFIED","false","true","false","EVIDENCE_LAYER","KEEP_EVIDENCE_CHRONOLOGY","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/undated/ANCLA_AGENTES_ATOMICOS_ALGORITMICOS.md","operativa",".md","1565","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","codex;agents;inventory","Anubis","","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","true","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/undated/ANCLA_ENERGIA_ATOMICA.md","operativa",".md","1000","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","microsoft","codex;inventory","Maat","","","","Microsoft","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/undated/ANCLA_WAVE_ATOMICA_DOCUMENTOS_PC_ROOT_CODEX.md","operativa",".md","1218","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","codex;inventory","Anubis","","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/undated/ANCLAS_ON_DEMAND.md","operativa",".md","4525","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;codex;agents;inventory","Thot","","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/undated/backup-HKCU-Run.reg","operativa",".reg","990","UNTRACKED","CONTENT_SCANNED","OTHER","microsoft","","Thot","","","","Microsoft","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","REVIEW_LOCAL_UNTRACKED","DECIDE_TRACK_OR_IGNORE","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/undated/backup-HKLM-Run.reg","operativa",".reg","2282","UNTRACKED","CONTENT_SCANNED","OTHER","microsoft","inventory","Thot","","","","Microsoft","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","REVIEW_LOCAL_UNTRACKED","DECIDE_TRACK_OR_IGNORE","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/BINDING_HOME_SESHAT_UI_READY_20260616.md","operativa",".md","2608","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","microsoft","agents","Anubis","0.1.x","","","Microsoft","","LOCAL_OR_UNSPECIFIED","true","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/BINDING_UI_SESHAT_HOME_ATOMOS_20260617.json","operativa",".json","1924","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;agents;security-boundary","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","true","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/BINDING_UI_SESHAT_HOME_ATOMOS_20260617.md","operativa",".md","2411","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;codex;agents","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","true","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/undated/BLOCKERS.md","operativa",".md","865","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","sdu-runtime;security-boundary","Anubis","","","","Dataverse","","LOCAL_OR_UNSPECIFIED","true","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/BOUNDARY_CANON_CONFLICT_MATRIX_20260622.csv","operativa",".csv","1343","TRACKED_CLEAN","CONTENT_SCANNED","MATRIX","github","dataverse;microsoft;sdu-runtime;codex;security-boundary","Anubis","0.2.x","","","GitHub","BLOCKED","NO_LIVE_OR_NO_EXTERNAL_DECLARED","true","false","false","OPERATIVE_SUPPORT","KEEP_MATRIX_FOR_RECONCILIATION","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/BOUNDARY_MATRIX_RECONCILIATION_20260622.csv","operativa",".csv","4407","TRACKED_CLEAN","CONTENT_SCANNED","MATRIX","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary","Anubis","0.2.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","KEEP_MATRIX_FOR_RECONCILIATION","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260618/BRANCH_ORGANIZATION_20260618.csv","operativa",".csv","1142","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","codex;workbook","Thot","0.1.x","","universo-rey/projec-cdx","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260618/BRANCH_ORGANIZATION_20260618.csv.meta.json","operativa",".json","619","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","agents","Codex","0.1.x","","","GitHub","","LOCAL_OR_UNSPECIFIED","true","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/BUSQUEDA_HISTORIA_CORTE_20260616.json","operativa",".json","9225","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","sdu-runtime;codex;agents;multirepo;inventory","Anubis","0.1.x","","","GitHub","","LOCAL_OR_UNSPECIFIED","false","true","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/BUSQUEDA_HISTORIA_CORTE_20260616.md","operativa",".md","8433","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","sdu-runtime;codex;agents;multirepo;inventory","Anubis","0.1.x","","","GitHub","","LOCAL_OR_UNSPECIFIED","false","true","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/CANON_SEMANTICO_WAVE_ATOMICA_METADATA_20260616.md","operativa",".md","1843","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;sdu-runtime;security-boundary","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","true","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/CANON_SOURCE_AUTHORITY_MATRIX_20260622.csv","operativa",".csv","780","TRACKED_CLEAN","CONTENT_SCANNED","MATRIX","dataverse","sdu-runtime;codex;security-boundary;inventory","Anubis","0.2.x","","","Dataverse","CLOSED_LOCAL","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","KEEP_MATRIX_FOR_RECONCILIATION","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/CDF_CONTEXT_EVIDENCE_SPLIT_20260617.csv","operativa",".csv","364","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","codex;agents","Codex","0.1.x","","SeshatSgin/cdf-soluciones","GitHub","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/CHANGE_AWARE_EVIDENCE_FRESHNESS_20260622.csv","operativa",".csv","1002","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","codex;agents;multirepo","Thot","0.2.x","","","Dataverse","BLOCKED","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/CIERRE_SUPERFICIES_20260615.md","operativa",".md","657","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","codex","workbook;inventory","Maat","0.1.x","","","Codex","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/CLOUD_DATAVERSE_PREFLIGHT_20260617.csv","operativa",".csv","777","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;sdu-runtime;codex;agents;security-boundary","Anubis","0.1.x","","","Dataverse","PASS","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/CLOUD_DATAVERSE_PREFLIGHT_20260617.csv.meta.json","operativa",".json","646","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;agents","Thot","0.1.x","","","GitHub","","LOCAL_OR_UNSPECIFIED","true","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/COBERTURA_ATOMICA_ENERGETICA_20260615.md","operativa",".md","2232","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;agents;inventory","Thot","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/CODEX_CLOUD_CONTRACT_20260615.md","operativa",".md","4123","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;codex;security-boundary;multirepo;inventory","Anubis","0.1.x","","universo-rey/projec-cdx.git","GitHub","PASS","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/CODEX_CLOUD_MAINTENANCE_20260615.md","operativa",".md","10033","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;microsoft;sdu-runtime;codex;workbook;agents;inventory","Anubis","0.1.x","","universo-rey/projec-cdx.git","GitHub","PASS","LOCAL_OR_UNSPECIFIED","false","true","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/CODEX_CLOUD_SDK_LAUNCH_20260617.csv","operativa",".csv","1014","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;sdu-runtime;codex;agents","Anubis","0.1.x","","","Dataverse","PASS","LOCAL_OR_UNSPECIFIED","true","false","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/CODEX_CLOUD_SMOKE_TASK_20260617.md","operativa",".md","1735","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary","Anubis","0.1.x","","universo-rey/projec-cdx","GitHub","PASS","LOCAL_OR_UNSPECIFIED","false","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/CODEX_ROOT_CONTROL_20260615.md","operativa",".md","1206","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;codex;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/CODEX_ROOT_DIFF_20260615.md","operativa",".md","2317","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;codex;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/CODEX_ROOT_LIGHTENING_20260615.md","operativa",".md","1928","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;codex;agents;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/undated/COMPLEMENTOS_ON_DEMAND.md","operativa",".md","1206","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;microsoft;codex;agents;inventory","Thot","","","","GitHub","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/CONSOLIDACION_OPERATIVA_EN_WAVES_20260615.md","operativa",".md","1938","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;codex;workbook;inventory","Thot","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260615/CONTROL_TOTAL_20260615.md","operativa",".md","1204","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","sdu-runtime","codex;agents;security-boundary;multirepo;inventory","Anubis","0.1.x","","","Local","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/CONTROL.md","operativa",".md","1308","TRACKED_CLEAN","CONTENT_SCANNED","CORE_INDEX","dataverse","codex;workbook;inventory","Seshat","","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_ENTRYPOINT","KEEP_LIVE_ENTRYPOINT","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260617/CRONOLOGIA_MAESTRA_20260617.md","operativa",".md","10456","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;multirepo;inventory","Anubis","0.1.x","","","GitHub","","LOCAL_OR_UNSPECIFIED","true","true","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/CURRENT.md","operativa",".md","1332","TRACKED_CLEAN","CONTENT_SCANNED","CORE_INDEX","dataverse","codex;workbook","Seshat","","","","Dataverse","","LOCAL_OR_UNSPECIFIED","true","false","false","OPERATIVE_ENTRYPOINT","KEEP_LIVE_ENTRYPOINT","KEEP_INDEXED","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260622/DATAVERSE_LIVE_READ_JSON_ENCODING_AUDIT_20260622.csv","operativa",".csv","384","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","codex;workbook;inventory","Thot","0.2.x","","","Dataverse","CLOSED_LOCAL","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260618/DATAVERSE_LIVE_ROWS_CONSUMER_SELECTED_20260618.csv","operativa",".csv","879","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;sdu-runtime;codex;workbook;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","PASS","LOCAL_OR_UNSPECIFIED","true","true","true","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_INVENTORY_20260616.json","operativa",".json","272610","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;microsoft;sdu-runtime;codex;agents;security-boundary;inventory","Anubis","0.5.x","","","GitHub","HOLD","LOCAL_OR_UNSPECIFIED","true","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_SUMMARY_20260616.json","operativa",".json","5440","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","dataverse","microsoft;sdu-runtime;agents;security-boundary;inventory","Anubis","0.1.x","","","Dataverse","","LOCAL_OR_UNSPECIFIED","false","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
"operativa/archive/legacy-root/20260616/DATAVERSE_POWER_PLATFORM_LIVE_SUMMARY_20260616.json.meta.json","operativa",".json","689","TRACKED_CLEAN","CONTENT_SCANNED","OTHER","github","dataverse;agents","Thot","0.1.x","","","GitHub","","LOCAL_OR_UNSPECIFIED","true","false","false","OPERATIVE_SUPPORT","CLASSIFY_SECOND_PASS","SECOND_PASS_CONTENT_CLASSIFICATION","generated_by_local_reconciliation_scan_20260622"
